"category","country","unit","year","value"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2016","1091.5999999999999"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2015","1041.8"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2014","984.4"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2013","913"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2012","847.5"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2011","789.3"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2010","588.4"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2009","588.6"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2008","498.3"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2007","444.6"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2006","357.4"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2005","371.6"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2004","346.2"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2003","330.3"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2002","332.1"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2001","287.3"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","2000","245.8"
"Fresh or chilled fruit 2/","Guatemala","Million dollars","1999","189"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2023","1141.4000000000001"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2022","1016.9"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2021","998.2"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2020","945.1"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2019","939"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2018","969.7"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2017","1009"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2016","942.9"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2015","848.3"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2014","964"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2013","879.9"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2012","837.9"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2011","814"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2010","793.5"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2009","646.1"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2008","683.8"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2007","718.7"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2006","729.2"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2005","495"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2004","472.6"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2003","509.2"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2002","474"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2001","504.4"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","2000","478.5"
"Fresh or chilled fruit 2/","Costa Rica","Million dollars","1999","503.1"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2023","557.9"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2022","468.4"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2021","479.3"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2020","469.5"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2019","428"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2018","434.3"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2017","375.1"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2016","518.5"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2015","483.3"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2014","439.2"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2013","448.6"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2012","449.1"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2011","502.1"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2010","467.1"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2009","476.9"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2008","341.8"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2007","321.8"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2006","346.1"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2005","289.10000000000002"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2004","276.8"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2003","300.5"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2002","308.89999999999998"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2001","274.2"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","2000","263.8"
"Fresh or chilled fruit 2/","Ecuador","Million dollars","1999","330.4"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2023","388.2"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2022","359.4"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2021","261.7"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2020","348"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2019","377.4"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2018","362.9"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2017","353.6"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2016","351.6"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2015","303.39999999999998"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2014","281.3"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2013","279.3"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2012","257.60000000000002"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2011","238.6"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2010","220"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2009","201.4"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2008","193.3"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2007","174"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2006","150.6"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2005","161.80000000000001"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2004","170.3"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2003","149.69999999999999"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2002","153.4"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2001","146"
"Fresh or chilled fruit 2/","Honduras","Million dollars","2000","108.5"
"Fresh or chilled fruit 2/","Honduras","Million dollars","1999","50"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2023","375"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2022","341.7"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2021","277.39999999999998"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2020","228.9"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2019","193"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2018","209.7"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2017","189.4"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2016","174.2"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2015","207.9"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2014","222.2"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2013","258.5"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2012","246"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2011","209"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2010","266.7"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2009","237.9"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2008","209.9"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2007","158.80000000000001"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2006","194.6"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2005","197"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2004","166.4"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2003","165.4"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2002","186.6"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2001","184.9"
"Fresh or chilled fruit 2/","Colombia","Million dollars","2000","220"
"Fresh or chilled fruit 2/","Colombia","Million dollars","1999","224"
"Fresh or chilled fruit 2/","Canada","Million dollars","2023","283.8"
"Fresh or chilled fruit 2/","Canada","Million dollars","2022","287.60000000000002"
"Fresh or chilled fruit 2/","Canada","Million dollars","2021","221.9"
"Fresh or chilled fruit 2/","Canada","Million dollars","2020","187.4"
"Fresh or chilled fruit 2/","Canada","Million dollars","2019","203.4"
"Fresh or chilled fruit 2/","Canada","Million dollars","2018","238.2"
"Fresh or chilled fruit 2/","Canada","Million dollars","2017","225"
"Fresh or chilled fruit 2/","Canada","Million dollars","2016","225.3"
"Fresh or chilled fruit 2/","Canada","Million dollars","2015","241.1"
"Fresh or chilled fruit 2/","Canada","Million dollars","2014","209.8"
"Fresh or chilled fruit 2/","Canada","Million dollars","2013","204.5"
"Fresh or chilled fruit 2/","Canada","Million dollars","2012","216.4"
"Fresh or chilled fruit 2/","Canada","Million dollars","2011","164.1"
"Fresh or chilled fruit 2/","Canada","Million dollars","2010","143.4"
"Fresh or chilled fruit 2/","Canada","Million dollars","2009","146.19999999999999"
"Fresh or chilled fruit 2/","Canada","Million dollars","2008","150.69999999999999"
"Fresh or chilled fruit 2/","Canada","Million dollars","2007","137.19999999999999"
"Fresh or chilled fruit 2/","Canada","Million dollars","2006","137.6"
"Fresh or chilled fruit 2/","Canada","Million dollars","2005","116.1"
"Fresh or chilled fruit 2/","Canada","Million dollars","2004","113.6"
"Fresh or chilled fruit 2/","Canada","Million dollars","2003","95.2"
"Fresh or chilled fruit 2/","Canada","Million dollars","2002","81.599999999999994"
"Fresh or chilled fruit 2/","Canada","Million dollars","2001","75.900000000000006"
"Fresh or chilled fruit 2/","Canada","Million dollars","2000","71.5"
"Fresh or chilled fruit 2/","Canada","Million dollars","1999","71.3"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2023","177.5"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2022","177.3"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2021","128.6"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2020","114.3"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2019","69.7"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2018","94.8"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2017","74"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2016","67.099999999999994"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2015","75.099999999999994"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2014","61.1"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2013","70.2"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2012","53"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2011","50.5"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2010","63.5"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2009","44"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2008","48.6"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2007","56"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2006","71.5"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2005","52.7"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2004","49"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2003","45.6"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2002","32.4"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2001","30.9"
"Fresh or chilled fruit 2/","South Africa","Million dollars","2000","31.1"
"Fresh or chilled fruit 2/","South Africa","Million dollars","1999","38.299999999999997"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2023","1132.7"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2022","1125.9000000000001"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2021","1033.4000000000001"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2020","902.9"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2019","884.9"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2018","965.5"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2017","867.6"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2016","848.80000000000098"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2015","862.1"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2014","775.79999999999905"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2013","651.1"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2012","625.6"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2011","642.00000000000102"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2010","618.5"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2009","579.599999999999"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2008","590"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2007","664.7"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2006","517.1"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2005","487.8"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2004","424.3"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2003","434.8"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2002","395.4"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2001","376"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","2000","412"
"Fresh or chilled fruit 2/","Rest of world","Million dollars","1999","450.6"
"Fresh or chilled fruit 2/","World","Million dollars","2023","18982.2"
"Fresh or chilled fruit 2/","World","Million dollars","2022","18158.2"
"Fresh or chilled fruit 2/","World","Million dollars","2021","16516.5"
"Fresh or chilled fruit 2/","World","Million dollars","2020","14522.9"
"Fresh or chilled fruit 2/","World","Million dollars","2019","14504.4"
"Fresh or chilled fruit 2/","World","Million dollars","2018","13561"
"Fresh or chilled fruit 2/","World","Million dollars","2017","12990.1"
"Fresh or chilled fruit 2/","World","Million dollars","2016","11852.2"
"Fresh or chilled fruit 2/","World","Million dollars","2015","10646"
"Fresh or chilled fruit 2/","World","Million dollars","2014","9778.9"
"Fresh or chilled fruit 2/","World","Million dollars","2013","8758"
"Fresh or chilled fruit 2/","World","Million dollars","2012","7822.6"
"Fresh or chilled fruit 2/","World","Million dollars","2011","7435.6"
"Fresh or chilled fruit 2/","World","Million dollars","2010","7056.7"
"Fresh or chilled fruit 2/","World","Million dollars","2009","6262.5"
"Fresh or chilled fruit 2/","World","Million dollars","2008","5787.6"
"Fresh or chilled fruit 2/","World","Million dollars","2007","5564.7"
"Fresh or chilled fruit 2/","World","Million dollars","2006","4878.8"
"Fresh or chilled fruit 2/","World","Million dollars","2005","4432.2"
"Fresh or chilled fruit 2/","World","Million dollars","2004","3834.7"
"Fresh or chilled fruit 2/","World","Million dollars","2003","3574.8"
"Fresh or chilled fruit 2/","World","Million dollars","2002","3414.5"
"Fresh or chilled fruit 2/","World","Million dollars","2001","3177.6"
"Fresh or chilled fruit 2/","World","Million dollars","2000","3059.2"
"Fresh or chilled fruit 2/","World","Million dollars","1999","3149.3"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2023","12929.9"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2022","12642.1"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2021","12486.6"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2020","12056"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2019","11921.1"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2018","11987.3"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2017","11685.2"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2016","11270.5"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2015","10868"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2014","10371.299999999999"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2013","10045.700000000001"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2012","9371.7999999999993"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2011","8803"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2010","8544"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2009","7981"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2008","8146.7"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2007","8293.7000000000007"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2006","7591.7"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2005","7371.6"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2004","7181.3"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2003","7090.2"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2002","6914.7"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2001","6589.1"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","2000","6748.7"
"Fresh or chilled fruit 2/","World (quantity)","1,000 metric tons","1999","6982.5"
"Bananas and plantains","Guatemala","Million dollars","2023","1082.7"
"Bananas and plantains","Guatemala","Million dollars","2022","1038.9000000000001"
"Bananas and plantains","Guatemala","Million dollars","2021","981.4"
"Bananas and plantains","Guatemala","Million dollars","2020","948.3"
"Bananas and plantains","Guatemala","Million dollars","2019","972"
"Bananas and plantains","Guatemala","Million dollars","2018","963.2"
"Bananas and plantains","Guatemala","Million dollars","2017","907.5"
"Bananas and plantains","Guatemala","Million dollars","2016","805.6"
"Bananas and plantains","Guatemala","Million dollars","2015","804.3"
"Bananas and plantains","Guatemala","Million dollars","2014","772.9"
"Bananas and plantains","Guatemala","Million dollars","2013","731.3"
"Bananas and plantains","Guatemala","Million dollars","2012","682.3"
"Bananas and plantains","Guatemala","Million dollars","2011","625"
"Bananas and plantains","Guatemala","Million dollars","2010","463.5"
"Bananas and plantains","Guatemala","Million dollars","2009","447.9"
"Bananas and plantains","Guatemala","Million dollars","2008","375.3"
"Bananas and plantains","Guatemala","Million dollars","2007","309.10000000000002"
"Bananas and plantains","Guatemala","Million dollars","2006","248.1"
"Bananas and plantains","Guatemala","Million dollars","2005","281.8"
"Bananas and plantains","Guatemala","Million dollars","2004","271.89999999999998"
"Bananas and plantains","Guatemala","Million dollars","2003","259.89999999999998"
"Bananas and plantains","Guatemala","Million dollars","2002","258.10000000000002"
"Bananas and plantains","Guatemala","Million dollars","2001","234.9"
"Bananas and plantains","Guatemala","Million dollars","2000","185.5"
"Bananas and plantains","Guatemala","Million dollars","1999","140.5"
"Bananas and plantains","Ecuador","Million dollars","2023","449"
"Bananas and plantains","Ecuador","Million dollars","2022","352.4"
"Bananas and plantains","Ecuador","Million dollars","2021","369.7"
"Bananas and plantains","Ecuador","Million dollars","2020","381.1"
"Bananas and plantains","Ecuador","Million dollars","2019","366.5"
"Bananas and plantains","Ecuador","Million dollars","2018","372.2"
"Bananas and plantains","Ecuador","Million dollars","2017","323.7"
"Bananas and plantains","Ecuador","Million dollars","2016","460.4"
"Bananas and plantains","Ecuador","Million dollars","2015","438.6"
"Bananas and plantains","Ecuador","Million dollars","2014","399.1"
"Bananas and plantains","Ecuador","Million dollars","2013","400.6"
"Bananas and plantains","Ecuador","Million dollars","2012","407.1"
"Bananas and plantains","Ecuador","Million dollars","2011","466"
"Bananas and plantains","Ecuador","Million dollars","2010","435.3"
"Bananas and plantains","Ecuador","Million dollars","2009","438.1"
"Bananas and plantains","Ecuador","Million dollars","2008","313.10000000000002"
"Bananas and plantains","Ecuador","Million dollars","2007","289.3"
"Bananas and plantains","Ecuador","Million dollars","2006","314.2"
"Bananas and plantains","Ecuador","Million dollars","2005","262.39999999999998"
"Bananas and plantains","Ecuador","Million dollars","2004","251.2"
"Bananas and plantains","Ecuador","Million dollars","2003","274.2"
"Bananas and plantains","Ecuador","Million dollars","2002","291.2"
"Bananas and plantains","Ecuador","Million dollars","2001","261.8"
"Bananas and plantains","Ecuador","Million dollars","2000","249.5"
"Bananas and plantains","Ecuador","Million dollars","1999","320"
"Bananas and plantains","Costa Rica","Million dollars","2023","434.3"
"Bananas and plantains","Costa Rica","Million dollars","2022","359.4"
"Bananas and plantains","Costa Rica","Million dollars","2021","394.7"
"Bananas and plantains","Costa Rica","Million dollars","2020","410"
"Bananas and plantains","Costa Rica","Million dollars","2019","391.7"
"Bananas and plantains","Costa Rica","Million dollars","2018","403.8"
"Bananas and plantains","Costa Rica","Million dollars","2017","445.2"
"Bananas and plantains","Costa Rica","Million dollars","2016","386.9"
"Bananas and plantains","Costa Rica","Million dollars","2015","325.89999999999998"
"Bananas and plantains","Costa Rica","Million dollars","2014","395.9"
"Bananas and plantains","Costa Rica","Million dollars","2013","379"
"Bananas and plantains","Costa Rica","Million dollars","2012","383.1"
"Bananas and plantains","Costa Rica","Million dollars","2011","385.9"
"Bananas and plantains","Costa Rica","Million dollars","2010","339.4"
"Bananas and plantains","Costa Rica","Million dollars","2009","215.4"
"Bananas and plantains","Costa Rica","Million dollars","2008","259.2"
"Bananas and plantains","Costa Rica","Million dollars","2007","295.39999999999998"
"Bananas and plantains","Costa Rica","Million dollars","2006","281.60000000000002"
"Bananas and plantains","Costa Rica","Million dollars","2005","234.3"
"Bananas and plantains","Costa Rica","Million dollars","2004","243.6"
"Bananas and plantains","Costa Rica","Million dollars","2003","273.8"
"Bananas and plantains","Costa Rica","Million dollars","2002","249.9"
"Bananas and plantains","Costa Rica","Million dollars","2001","312.60000000000002"
"Bananas and plantains","Costa Rica","Million dollars","2000","326.39999999999998"
"Bananas and plantains","Costa Rica","Million dollars","1999","363.8"
"Bananas and plantains","Colombia","Million dollars","2023","262.2"
"Bananas and plantains","Colombia","Million dollars","2022","224.1"
"Bananas and plantains","Colombia","Million dollars","2021","227.1"
"Bananas and plantains","Colombia","Million dollars","2020","201.3"
"Bananas and plantains","Colombia","Million dollars","2019","172.9"
"Bananas and plantains","Colombia","Million dollars","2018","193.7"
"Bananas and plantains","Colombia","Million dollars","2017","180.8"
"Bananas and plantains","Colombia","Million dollars","2016","167.5"
"Bananas and plantains","Colombia","Million dollars","2015","202.4"
"Bananas and plantains","Colombia","Million dollars","2014","215"
"Bananas and plantains","Colombia","Million dollars","2013","255.9"
"Bananas and plantains","Colombia","Million dollars","2012","244.4"
"Bananas and plantains","Colombia","Million dollars","2011","206.6"
"Bananas and plantains","Colombia","Million dollars","2010","264.39999999999998"
"Bananas and plantains","Colombia","Million dollars","2009","237.4"
"Bananas and plantains","Colombia","Million dollars","2008","208.2"
"Bananas and plantains","Colombia","Million dollars","2007","156.6"
"Bananas and plantains","Colombia","Million dollars","2006","192.5"
"Bananas and plantains","Colombia","Million dollars","2005","195.9"
"Bananas and plantains","Colombia","Million dollars","2004","165"
"Bananas and plantains","Colombia","Million dollars","2003","164.4"
"Bananas and plantains","Colombia","Million dollars","2002","186.6"
"Bananas and plantains","Colombia","Million dollars","2001","184.7"
"Bananas and plantains","Colombia","Million dollars","2000","219.8"
"Bananas and plantains","Colombia","Million dollars","1999","223.7"
"Bananas and plantains","Honduras","Million dollars","2023","229.2"
"Bananas and plantains","Honduras","Million dollars","2022","240.4"
"Bananas and plantains","Honduras","Million dollars","2021","135.6"
"Bananas and plantains","Honduras","Million dollars","2020","209.9"
"Bananas and plantains","Honduras","Million dollars","2019","216.5"
"Bananas and plantains","Honduras","Million dollars","2018","227.2"
"Bananas and plantains","Honduras","Million dollars","2017","222.6"
"Bananas and plantains","Honduras","Million dollars","2016","233.1"
"Bananas and plantains","Honduras","Million dollars","2015","243"
"Bananas and plantains","Honduras","Million dollars","2014","223.3"
"Bananas and plantains","Honduras","Million dollars","2013","221.8"
"Bananas and plantains","Honduras","Million dollars","2012","201"
"Bananas and plantains","Honduras","Million dollars","2011","182.5"
"Bananas and plantains","Honduras","Million dollars","2010","175.8"
"Bananas and plantains","Honduras","Million dollars","2009","157.1"
"Bananas and plantains","Honduras","Million dollars","2008","153.5"
"Bananas and plantains","Honduras","Million dollars","2007","137.1"
"Bananas and plantains","Honduras","Million dollars","2006","116.6"
"Bananas and plantains","Honduras","Million dollars","2005","119.8"
"Bananas and plantains","Honduras","Million dollars","2004","128.6"
"Bananas and plantains","Honduras","Million dollars","2003","111.5"
"Bananas and plantains","Honduras","Million dollars","2002","119.7"
"Bananas and plantains","Honduras","Million dollars","2001","109.9"
"Bananas and plantains","Honduras","Million dollars","2000","76.099999999999994"
"Bananas and plantains","Honduras","Million dollars","1999","20.100000000000001"
"Bananas and plantains","Mexico","Million dollars","2023","200.4"
"Bananas and plantains","Mexico","Million dollars","2022","219.3"
"Bananas and plantains","Mexico","Million dollars","2021","211.8"
"Bananas and plantains","Mexico","Million dollars","2020","204.3"
"Bananas and plantains","Mexico","Million dollars","2019","215.3"
"Bananas and plantains","Mexico","Million dollars","2018","205"
"Bananas and plantains","Mexico","Million dollars","2017","168.7"
"Bananas and plantains","Mexico","Million dollars","2016","128.19999999999999"
"Bananas and plantains","Mexico","Million dollars","2015","134.1"
"Bananas and plantains","Mexico","Million dollars","2014","121.2"
"Bananas and plantains","Mexico","Million dollars","2013","121.6"
"Bananas and plantains","Mexico","Million dollars","2012","97.6"
"Bananas and plantains","Mexico","Million dollars","2011","64.8"
"Bananas and plantains","Mexico","Million dollars","2010","62"
"Bananas and plantains","Mexico","Million dollars","2009","50.8"
"Bananas and plantains","Mexico","Million dollars","2008","33"
"Bananas and plantains","Mexico","Million dollars","2007","14.5"
"Bananas and plantains","Mexico","Million dollars","2006","17.8"
"Bananas and plantains","Mexico","Million dollars","2005","11.7"
"Bananas and plantains","Mexico","Million dollars","2004","11.7"
"Bananas and plantains","Mexico","Million dollars","2003","11.6"
"Bananas and plantains","Mexico","Million dollars","2002","13.7"
"Bananas and plantains","Mexico","Million dollars","2001","18.8"
"Bananas and plantains","Mexico","Million dollars","2000","23.9"
"Bananas and plantains","Mexico","Million dollars","1999","40.1"
"Bananas and plantains","Rest of world","Million dollars","2023","66.399999999999594"
"Bananas and plantains","Rest of world","Million dollars","2022","69"
"Bananas and plantains","Rest of world","Million dollars","2021","102.3"
"Bananas and plantains","Rest of world","Million dollars","2020","71.199999999999804"
"Bananas and plantains","Rest of world","Million dollars","2019","68.099999999999895"
"Bananas and plantains","Rest of world","Million dollars","2018","70.700000000000301"
"Bananas and plantains","Rest of world","Million dollars","2017","57.800000000000203"
"Bananas and plantains","Rest of world","Million dollars","2016","75.400000000000105"
"Bananas and plantains","Rest of world","Million dollars","2015","84.799999999999699"
"Bananas and plantains","Rest of world","Million dollars","2014","66.5"
"Bananas and plantains","Rest of world","Million dollars","2013","50.900000000000098"
"Bananas and plantains","Rest of world","Million dollars","2012","68.900000000000105"
"Bananas and plantains","Rest of world","Million dollars","2011","54.100000000000101"
"Bananas and plantains","Rest of world","Million dollars","2010","48.599999999999902"
"Bananas and plantains","Rest of world","Million dollars","2009","30.2"
"Bananas and plantains","Rest of world","Million dollars","2008","30.900000000000102"
"Bananas and plantains","Rest of world","Million dollars","2007","22.599999999999898"
"Bananas and plantains","Rest of world","Million dollars","2006","29.8"
"Bananas and plantains","Rest of world","Million dollars","2005","28"
"Bananas and plantains","Rest of world","Million dollars","2004","30.3"
"Bananas and plantains","Rest of world","Million dollars","2003","22"
"Bananas and plantains","Rest of world","Million dollars","2002","24.7"
"Bananas and plantains","Rest of world","Million dollars","2001","26"
