category,country,unit,year,value,sheet
Butter or spreads,New Zealand,Million dollars,2016,27.4,Dairy
Butter or spreads,New Zealand,Million dollars,2015,26.2,Dairy
Butter or spreads,New Zealand,Million dollars,2014,24.5,Dairy
Butter or spreads,New Zealand,Million dollars,2013,7.5,Dairy
Butter or spreads,New Zealand,Million dollars,2012,25.7,Dairy
Butter or spreads,New Zealand,Million dollars,2011,31.2,Dairy
Butter or spreads,New Zealand,Million dollars,2010,9.8,Dairy
Butter or spreads,New Zealand,Million dollars,2009,18.8,Dairy
Butter or spreads,New Zealand,Million dollars,2008,25.8,Dairy
Butter or spreads,New Zealand,Million dollars,2007,14.6,Dairy
Butter or spreads,New Zealand,Million dollars,2006,18.3,Dairy
Butter or spreads,New Zealand,Million dollars,2005,20.9,Dairy
Butter or spreads,New Zealand,Million dollars,2004,23,Dairy
Butter or spreads,New Zealand,Million dollars,2003,14.1,Dairy
Butter or spreads,New Zealand,Million dollars,2002,14.1,Dairy
Butter or spreads,New Zealand,Million dollars,2001,32.2,Dairy
Butter or spreads,New Zealand,Million dollars,2000,14.2,Dairy
Butter or spreads,New Zealand,Million dollars,1999,19.5,Dairy
Butter or spreads,Mexico,Million dollars,2023,44.8,Dairy
Butter or spreads,Mexico,Million dollars,2022,14.5,Dairy
Butter or spreads,Mexico,Million dollars,2021,7.9,Dairy
Butter or spreads,Mexico,Million dollars,2020,36.1,Dairy
Butter or spreads,Mexico,Million dollars,2019,57.2,Dairy
Butter or spreads,Mexico,Million dollars,2018,47,Dairy
Butter or spreads,Mexico,Million dollars,2017,33.4,Dairy
Butter or spreads,Mexico,Million dollars,2016,47.3,Dairy
Butter or spreads,Mexico,Million dollars,2015,29.4,Dairy
Butter or spreads,Mexico,Million dollars,2014,7.1,Dairy
Butter or spreads,Mexico,Million dollars,2013,6.5,Dairy
Butter or spreads,Mexico,Million dollars,2012,3.8,Dairy
Butter or spreads,Mexico,Million dollars,2011,0,Dairy
Butter or spreads,Mexico,Million dollars,2010,0,Dairy
Butter or spreads,Mexico,Million dollars,2009,0,Dairy
Butter or spreads,Mexico,Million dollars,2008,0,Dairy
Butter or spreads,Mexico,Million dollars,2007,1.1,Dairy
Butter or spreads,Mexico,Million dollars,2006,1.2,Dairy
Butter or spreads,Mexico,Million dollars,2005,1.8,Dairy
Butter or spreads,Mexico,Million dollars,2004,2,Dairy
Butter or spreads,Mexico,Million dollars,2003,0,Dairy
Butter or spreads,Mexico,Million dollars,2002,0,Dairy
Butter or spreads,Mexico,Million dollars,2001,0.2,Dairy
Butter or spreads,Mexico,Million dollars,2000,0,Dairy
Butter or spreads,Mexico,Million dollars,1999,0,Dairy
Butter or spreads,France,Million dollars,2023,25.1,Dairy
Butter or spreads,France,Million dollars,2022,21.9,Dairy
Butter or spreads,France,Million dollars,2021,18.1,Dairy
Butter or spreads,France,Million dollars,2020,13,Dairy
Butter or spreads,France,Million dollars,2019,14.1,Dairy
Butter or spreads,France,Million dollars,2018,15,Dairy
Butter or spreads,France,Million dollars,2017,12.1,Dairy
Butter or spreads,France,Million dollars,2016,10.1,Dairy
Butter or spreads,France,Million dollars,2015,20.7,Dairy
Butter or spreads,France,Million dollars,2014,14,Dairy
Butter or spreads,France,Million dollars,2013,5.5,Dairy
Butter or spreads,France,Million dollars,2012,3.5,Dairy
Butter or spreads,France,Million dollars,2011,2.5,Dairy
Butter or spreads,France,Million dollars,2010,2.9,Dairy
Butter or spreads,France,Million dollars,2009,2.7,Dairy
Butter or spreads,France,Million dollars,2008,3.2,Dairy
Butter or spreads,France,Million dollars,2007,3.1,Dairy
Butter or spreads,France,Million dollars,2006,2.1,Dairy
Butter or spreads,France,Million dollars,2005,2,Dairy
Butter or spreads,France,Million dollars,2004,1.6,Dairy
Butter or spreads,France,Million dollars,2003,1.9,Dairy
Butter or spreads,France,Million dollars,2002,1.7,Dairy
Butter or spreads,France,Million dollars,2001,1.2,Dairy
Butter or spreads,France,Million dollars,2000,0.8,Dairy
Butter or spreads,France,Million dollars,1999,0.9,Dairy
Butter or spreads,India,Million dollars,2023,11.7,Dairy
Butter or spreads,India,Million dollars,2022,12.8,Dairy
Butter or spreads,India,Million dollars,2021,7.4,Dairy
Butter or spreads,India,Million dollars,2020,13,Dairy
Butter or spreads,India,Million dollars,2019,6.6,Dairy
Butter or spreads,India,Million dollars,2018,7.3,Dairy
Butter or spreads,India,Million dollars,2017,3.2,Dairy
Butter or spreads,India,Million dollars,2016,1.3,Dairy
Butter or spreads,India,Million dollars,2015,1.3,Dairy
Butter or spreads,India,Million dollars,2014,1.6,Dairy
Butter or spreads,India,Million dollars,2013,0.8,Dairy
Butter or spreads,India,Million dollars,2012,0.9,Dairy
Butter or spreads,India,Million dollars,2011,1.4,Dairy
Butter or spreads,India,Million dollars,2010,1.5,Dairy
Butter or spreads,India,Million dollars,2009,0.8,Dairy
Butter or spreads,India,Million dollars,2008,0.9,Dairy
Butter or spreads,India,Million dollars,2007,0.8,Dairy
Butter or spreads,India,Million dollars,2006,0.2,Dairy
Butter or spreads,India,Million dollars,2005,0.6,Dairy
Butter or spreads,India,Million dollars,2004,0.6,Dairy
Butter or spreads,India,Million dollars,2003,0.3,Dairy
Butter or spreads,India,Million dollars,2002,0.3,Dairy
Butter or spreads,India,Million dollars,2001,0.2,Dairy
Butter or spreads,India,Million dollars,2000,0.2,Dairy
Butter or spreads,India,Million dollars,1999,0.1,Dairy
Butter or spreads,Chile,Million dollars,2023,3.1,Dairy
Butter or spreads,Chile,Million dollars,2022,5,Dairy
Butter or spreads,Chile,Million dollars,2021,1.9,Dairy
Butter or spreads,Chile,Million dollars,2020,6.3,Dairy
Butter or spreads,Chile,Million dollars,2019,7.7,Dairy
Butter or spreads,Chile,Million dollars,2018,0.4,Dairy
Butter or spreads,Chile,Million dollars,2017,4.8,Dairy
Butter or spreads,Chile,Million dollars,2016,3.8,Dairy
Butter or spreads,Chile,Million dollars,2015,2.6,Dairy
Butter or spreads,Chile,Million dollars,2014,0.1,Dairy
Butter or spreads,Chile,Million dollars,2013,0,Dairy
Butter or spreads,Chile,Million dollars,2012,0.2,Dairy
Butter or spreads,Chile,Million dollars,2011,0,Dairy
Butter or spreads,Chile,Million dollars,2010,0,Dairy
Butter or spreads,Chile,Million dollars,2009,0,Dairy
Butter or spreads,Chile,Million dollars,2008,0,Dairy
Butter or spreads,Chile,Million dollars,2007,1.5,Dairy
Butter or spreads,Chile,Million dollars,2006,0.5,Dairy
Butter or spreads,Chile,Million dollars,2005,1,Dairy
Butter or spreads,Chile,Million dollars,2004,0.2,Dairy
Butter or spreads,Chile,Million dollars,2003,0,Dairy
Butter or spreads,Chile,Million dollars,2002,0,Dairy
Butter or spreads,Chile,Million dollars,2001,0,Dairy
Butter or spreads,Chile,Million dollars,2000,0,Dairy
Butter or spreads,Chile,Million dollars,1999,0,Dairy
Butter or spreads,Rest of world,Million dollars,2023,18.1999999999999,Dairy
Butter or spreads,Rest of world,Million dollars,2022,20.9,Dairy
Butter or spreads,Rest of world,Million dollars,2021,24.7,Dairy
Butter or spreads,Rest of world,Million dollars,2020,36.1,Dairy
Butter or spreads,Rest of world,Million dollars,2019,37.4,Dairy
Butter or spreads,Rest of world,Million dollars,2018,25.4,Dairy
Butter or spreads,Rest of world,Million dollars,2017,17.4,Dairy
Butter or spreads,Rest of world,Million dollars,2016,27.7,Dairy
Butter or spreads,Rest of world,Million dollars,2015,23,Dairy
Butter or spreads,Rest of world,Million dollars,2014,14.6,Dairy
Butter or spreads,Rest of world,Million dollars,2013,13.1,Dairy
Butter or spreads,Rest of world,Million dollars,2012,16.3,Dairy
Butter or spreads,Rest of world,Million dollars,2011,11.6,Dairy
Butter or spreads,Rest of world,Million dollars,2010,23.8,Dairy
Butter or spreads,Rest of world,Million dollars,2009,17.9,Dairy
Butter or spreads,Rest of world,Million dollars,2008,13.5,Dairy
Butter or spreads,Rest of world,Million dollars,2007,39.7,Dairy
Butter or spreads,Rest of world,Million dollars,2006,37.1,Dairy
Butter or spreads,Rest of world,Million dollars,2005,59.2,Dairy
Butter or spreads,Rest of world,Million dollars,2004,59.3,Dairy
Butter or spreads,Rest of world,Million dollars,2003,24.4,Dairy
Butter or spreads,Rest of world,Million dollars,2002,29.4,Dairy
Butter or spreads,Rest of world,Million dollars,2001,50.7,Dairy
Butter or spreads,Rest of world,Million dollars,2000,14.3,Dairy
Butter or spreads,Rest of world,Million dollars,1999,26.6,Dairy
Butter or spreads,World,Million dollars,2023,541.9,Dairy
Butter or spreads,World,Million dollars,2022,467.6,Dairy
Butter or spreads,World,Million dollars,2021,363,Dairy
Butter or spreads,World,Million dollars,2020,336.3,Dairy
Butter or spreads,World,Million dollars,2019,359.5,Dairy
Butter or spreads,World,Million dollars,2018,309,Dairy
Butter or spreads,World,Million dollars,2017,212.8,Dairy
Butter or spreads,World,Million dollars,2016,186.6,Dairy
Butter or spreads,World,Million dollars,2015,151,Dairy
Butter or spreads,World,Million dollars,2014,93.8,Dairy
Butter or spreads,World,Million dollars,2013,52,Dairy
Butter or spreads,World,Million dollars,2012,62.2,Dairy
Butter or spreads,World,Million dollars,2011,57.3,Dairy
Butter or spreads,World,Million dollars,2010,45.8,Dairy
Butter or spreads,World,Million dollars,2009,44.2,Dairy
Butter or spreads,World,Million dollars,2008,49,Dairy
Butter or spreads,World,Million dollars,2007,64.7,Dairy
Butter or spreads,World,Million dollars,2006,62.9,Dairy
Butter or spreads,World,Million dollars,2005,89,Dairy
Butter or spreads,World,Million dollars,2004,89.1,Dairy
Butter or spreads,World,Million dollars,2003,41.8,Dairy
Butter or spreads,World,Million dollars,2002,46.5,Dairy
Butter or spreads,World,Million dollars,2001,85.1,Dairy
Butter or spreads,World,Million dollars,2000,29.9,Dairy
Butter or spreads,World,Million dollars,1999,47.7,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2023,73,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2022,67.6,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2021,59.2,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2020,64.4,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2019,61,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2018,54.7,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2017,38.8,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2016,42.9,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2015,35.3,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2014,19.8,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2013,10.9,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2012,15.6,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2011,11.5,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2010,15.2,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2009,18.5,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2008,15.5,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2007,29.1,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2006,31.7,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2005,39.3,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2004,41.3,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2003,26.3,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2002,31,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2001,49.9,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",2000,19.2,Dairy
Butter or spreads,World (quantity),"1,000 metric tons",1999,26.2,Dairy
Total fish and shellfish ,Canada,Million dollars,2023,3549.6,Fish
Total fish and shellfish ,Canada,Million dollars,2022,4112.8,Fish
Total fish and shellfish ,Canada,Million dollars,2021,4859.7,Fish
Total fish and shellfish ,Canada,Million dollars,2020,2983.4,Fish
Total fish and shellfish ,Canada,Million dollars,2019,3354.7,Fish
Total fish and shellfish ,Canada,Million dollars,2018,3231.5,Fish
Total fish and shellfish ,Canada,Million dollars,2017,3239.3,Fish
Total fish and shellfish ,Canada,Million dollars,2016,3183.7,Fish
Total fish and shellfish ,Canada,Million dollars,2015,2953.5,Fish
Total fish and shellfish ,Canada,Million dollars,2014,2743.7,Fish
Total fish and shellfish ,Canada,Million dollars,2013,2630.5,Fish
Total fish and shellfish ,Canada,Million dollars,2012,2493.8,Fish
Total fish and shellfish ,Canada,Million dollars,2011,2507.7,Fish
Total fish and shellfish ,Canada,Million dollars,2010,2305.8,Fish
Total fish and shellfish ,Canada,Million dollars,2009,2005.5,Fish
Total fish and shellfish ,Canada,Million dollars,2008,2251.1,Fish
Total fish and shellfish ,Canada,Million dollars,2007,2200.3,Fish
Total fish and shellfish ,Canada,Million dollars,2006,2178.4,Fish
Total fish and shellfish ,Canada,Million dollars,2005,2145.5,Fish
Total fish and shellfish ,Canada,Million dollars,2004,2109,Fish
Total fish and shellfish ,Canada,Million dollars,2003,2125.6,Fish
Total fish and shellfish ,Canada,Million dollars,2002,2043,Fish
Total fish and shellfish ,Canada,Million dollars,2001,1941.4,Fish
Total fish and shellfish ,Canada,Million dollars,2000,1910.7,Fish
Total fish and shellfish ,Canada,Million dollars,1999,1708.8,Fish
Total fish and shellfish ,Chile,Million dollars,2023,3235.3,Fish
Total fish and shellfish ,Chile,Million dollars,2022,3302.3,Fish
Total fish and shellfish ,Chile,Million dollars,2021,2707.2,Fish
Total fish and shellfish ,Chile,Million dollars,2020,2070.8,Fish
Total fish and shellfish ,Chile,Million dollars,2019,2129.3,Fish
Total fish and shellfish ,Chile,Million dollars,2018,2051.9,Fish
Total fish and shellfish ,Chile,Million dollars,2017,1850.2,Fish
Total fish and shellfish ,Chile,Million dollars,2016,1549.8,Fish
Total fish and shellfish ,Chile,Million dollars,2015,1367,Fish
Total fish and shellfish ,Chile,Million dollars,2014,1643.6,Fish
Total fish and shellfish ,Chile,Million dollars,2013,1367.3,Fish
Total fish and shellfish ,Chile,Million dollars,2012,1017.9,Fish
Total fish and shellfish ,Chile,Million dollars,2011,897.2,Fish
Total fish and shellfish ,Chile,Million dollars,2010,592.4,Fish
Total fish and shellfish ,Chile,Million dollars,2009,731.1,Fish
Total fish and shellfish ,Chile,Million dollars,2008,981.7,Fish
Total fish and shellfish ,Chile,Million dollars,2007,1022.4,Fish
Total fish and shellfish ,Chile,Million dollars,2006,953.1,Fish
Total fish and shellfish ,Chile,Million dollars,2005,755.5,Fish
Total fish and shellfish ,Chile,Million dollars,2004,668.8,Fish
Total fish and shellfish ,Chile,Million dollars,2003,664.7,Fish
Total fish and shellfish ,Chile,Million dollars,2002,507.7,Fish
Total fish and shellfish ,Chile,Million dollars,2001,483.6,Fish
Total fish and shellfish ,Chile,Million dollars,2000,499.2,Fish
Total fish and shellfish ,Chile,Million dollars,1999,371.2,Fish
Total fish and shellfish ,India,Million dollars,2023,2543.1,Fish
Total fish and shellfish ,India,Million dollars,2022,3015.5,Fish
Total fish and shellfish ,India,Million dollars,2021,3155.1,Fish
Total fish and shellfish ,India,Million dollars,2020,2448.6,Fish
Total fish and shellfish ,India,Million dollars,2019,2713.9,Fish
Total fish and shellfish ,India,Million dollars,2018,2350.7,Fish
Total fish and shellfish ,India,Million dollars,2017,2278.4,Fish
Total fish and shellfish ,India,Million dollars,2016,1580,Fish
Total fish and shellfish ,India,Million dollars,2015,1350.2,Fish
Total fish and shellfish ,India,Million dollars,2014,1462,Fish
Total fish and shellfish ,India,Million dollars,2013,1078.3,Fish
Total fish and shellfish ,India,Million dollars,2012,665.8,Fish
Total fish and shellfish ,India,Million dollars,2011,611,Fish
Total fish and shellfish ,India,Million dollars,2010,375.8,Fish
Total fish and shellfish ,India,Million dollars,2009,232.5,Fish
Total fish and shellfish ,India,Million dollars,2008,222.7,Fish
Total fish and shellfish ,India,Million dollars,2007,260.3,Fish
Total fish and shellfish ,India,Million dollars,2006,321.8,Fish
Total fish and shellfish ,India,Million dollars,2005,376.1,Fish
Total fish and shellfish ,India,Million dollars,2004,406.6,Fish
Total fish and shellfish ,India,Million dollars,2003,452.6,Fish
Total fish and shellfish ,India,Million dollars,2002,395.8,Fish
Total fish and shellfish ,India,Million dollars,2001,296.1,Fish
Total fish and shellfish ,India,Million dollars,2000,283.6,Fish
Total fish and shellfish ,India,Million dollars,1999,199.1,Fish
Total fish and shellfish ,Indonesia,Million dollars,2023,2002.8,Fish
Total fish and shellfish ,Indonesia,Million dollars,2022,2607.2,Fish
Total fish and shellfish ,Indonesia,Million dollars,2021,2430.9,Fish
Total fish and shellfish ,Indonesia,Million dollars,2020,2091.2,Fish
Total fish and shellfish ,Indonesia,Million dollars,2019,1851.9,Fish
Total fish and shellfish ,Indonesia,Million dollars,2018,1936.5,Fish
Total fish and shellfish ,Indonesia,Million dollars,2017,1845.1,Fish
Total fish and shellfish ,Indonesia,Million dollars,2016,1644.8,Fish
Total fish and shellfish ,Indonesia,Million dollars,2015,1673.7,Fish
Total fish and shellfish ,Indonesia,Million dollars,2014,1882.9,Fish
Total fish and shellfish ,Indonesia,Million dollars,2013,1401.1,Fish
Total fish and shellfish ,Indonesia,Million dollars,2012,1267.1,Fish
Total fish and shellfish ,Indonesia,Million dollars,2011,1174.9,Fish
Total fish and shellfish ,Indonesia,Million dollars,2010,990.1,Fish
Total fish and shellfish ,Indonesia,Million dollars,2009,911.9,Fish
Total fish and shellfish ,Indonesia,Million dollars,2008,1092.7,Fish
Total fish and shellfish ,Indonesia,Million dollars,2007,878.9,Fish
Total fish and shellfish ,Indonesia,Million dollars,2006,777.4,Fish
Total fish and shellfish ,Indonesia,Million dollars,2005,728,Fish
Total fish and shellfish ,Indonesia,Million dollars,2004,633.5,Fish
Total fish and shellfish ,Indonesia,Million dollars,2003,428,Fish
Total fish and shellfish ,Indonesia,Million dollars,2002,399,Fish
Total fish and shellfish ,Indonesia,Million dollars,2001,381.4,Fish
Total fish and shellfish ,Indonesia,Million dollars,2000,361.6,Fish
Total fish and shellfish ,Indonesia,Million dollars,1999,306.1,Fish
Total fish and shellfish ,Ecuador,Million dollars,2023,1677.1,Fish
Total fish and shellfish ,Ecuador,Million dollars,2022,1858.9,Fish
Total fish and shellfish ,Ecuador,Million dollars,2021,1633.5,Fish
Total fish and shellfish ,Ecuador,Million dollars,2020,1009.7,Fish
Total fish and shellfish ,Ecuador,Million dollars,2019,807.4,Fish
Total fish and shellfish ,Ecuador,Million dollars,2018,812.7,Fish
Total fish and shellfish ,Ecuador,Million dollars,2017,799.1,Fish
Total fish and shellfish ,Ecuador,Million dollars,2016,795.4,Fish
Total fish and shellfish ,Ecuador,Million dollars,2015,893.9,Fish
Total fish and shellfish ,Ecuador,Million dollars,2014,1151.9,Fish
Total fish and shellfish ,Ecuador,Million dollars,2013,927.1,Fish
Total fish and shellfish ,Ecuador,Million dollars,2012,868.7,Fish
Total fish and shellfish ,Ecuador,Million dollars,2011,782.7,Fish
Total fish and shellfish ,Ecuador,Million dollars,2010,648.4,Fish
Total fish and shellfish ,Ecuador,Million dollars,2009,572,Fish
Total fish and shellfish ,Ecuador,Million dollars,2008,600.9,Fish
Total fish and shellfish ,Ecuador,Million dollars,2007,570.1,Fish
Total fish and shellfish ,Ecuador,Million dollars,2006,570.5,Fish
Total fish and shellfish ,Ecuador,Million dollars,2005,523.9,Fish
Total fish and shellfish ,Ecuador,Million dollars,2004,454.6,Fish
Total fish and shellfish ,Ecuador,Million dollars,2003,486.8,Fish
Total fish and shellfish ,Ecuador,Million dollars,2002,434.8,Fish
Total fish and shellfish ,Ecuador,Million dollars,2001,391.2,Fish
Total fish and shellfish ,Ecuador,Million dollars,2000,363,Fish
Total fish and shellfish ,Ecuador,Million dollars,1999,549.4,Fish
Total fish and shellfish ,Vietnam,Million dollars,2023,1520.5,Fish
Total fish and shellfish ,Vietnam,Million dollars,2022,2193.8,Fish
Total fish and shellfish ,Vietnam,Million dollars,2021,1851.8,Fish
Total fish and shellfish ,Vietnam,Million dollars,2020,1387.5,Fish
Total fish and shellfish ,Vietnam,Million dollars,2019,1275.1,Fish
Total fish and shellfish ,Vietnam,Million dollars,2018,1565.2,Fish
Total fish and shellfish ,Vietnam,Million dollars,2017,1387.5,Fish
Total fish and shellfish ,Vietnam,Million dollars,2016,1407.9,Fish
Total fish and shellfish ,Vietnam,Million dollars,2015,1331.5,Fish
Total fish and shellfish ,Vietnam,Million dollars,2014,1628.5,Fish
Total fish and shellfish ,Vietnam,Million dollars,2013,1338.1,Fish
Total fish and shellfish ,Vietnam,Million dollars,2012,1115,Fish
Total fish and shellfish ,Vietnam,Million dollars,2011,1072.2,Fish
Total fish and shellfish ,Vietnam,Million dollars,2010,866.1,Fish
Total fish and shellfish ,Vietnam,Million dollars,2009,676.8,Fish
Total fish and shellfish ,Vietnam,Million dollars,2008,760.5,Fish
Total fish and shellfish ,Vietnam,Million dollars,2007,689.9,Fish
Total fish and shellfish ,Vietnam,Million dollars,2006,650.9,Fish
Total fish and shellfish ,Vietnam,Million dollars,2005,627.8,Fish
Total fish and shellfish ,Vietnam,Million dollars,2004,565.2,Fish
Total fish and shellfish ,Vietnam,Million dollars,2003,730.2,Fish
Total fish and shellfish ,Vietnam,Million dollars,2002,616.7,Fish
Total fish and shellfish ,Vietnam,Million dollars,2001,476.5,Fish
Total fish and shellfish ,Vietnam,Million dollars,2000,300.4,Fish
Total fish and shellfish ,Vietnam,Million dollars,1999,139.5,Fish
Total fish and shellfish ,China,Million dollars,2023,1514.3,Fish
Total fish and shellfish ,China,Million dollars,2022,1883.1,Fish
Total fish and shellfish ,China,Million dollars,2021,1664.9,Fish
Total fish and shellfish ,China,Million dollars,2020,1627.6,Fish
Total fish and shellfish ,China,Million dollars,2019,1896.8,Fish
Total fish and shellfish ,China,Million dollars,2018,2894.8,Fish
Total fish and shellfish ,China,Million dollars,2017,2678.3,Fish
Total fish and shellfish ,China,Million dollars,2016,2485.5,Fish
Total fish and shellfish ,China,Million dollars,2015,2575.3,Fish
Total fish and shellfish ,China,Million dollars,2014,2853.8,Fish
Total fish and shellfish ,China,Million dollars,2013,2665.8,Fish
Total fish and shellfish ,China,Million dollars,2012,2635.3,Fish
Total fish and shellfish ,China,Million dollars,2011,2626.4,Fish
Total fish and shellfish ,China,Million dollars,2010,2369,Fish
Total fish and shellfish ,China,Million dollars,2009,2018.6,Fish
Total fish and shellfish ,China,Million dollars,2008,2151.2,Fish
Total fish and shellfish ,China,Million dollars,2007,1998.5,Fish
Total fish and shellfish ,China,Million dollars,2006,1921.4,Fish
Total fish and shellfish ,China,Million dollars,2005,1440.5,Fish
Total fish and shellfish ,China,Million dollars,2004,1236.7,Fish
Total fish and shellfish ,China,Million dollars,2003,1144.2,Fish
Total fish and shellfish ,China,Million dollars,2002,864.7,Fish
Total fish and shellfish ,China,Million dollars,2001,655.7,Fish
Total fish and shellfish ,China,Million dollars,2000,579.4,Fish
Total fish and shellfish ,China,Million dollars,1999,430.7,Fish
Total fish and shellfish ,Rest of world,Million dollars,2023,8806.6,Fish
Total fish and shellfish ,Rest of world,Million dollars,2022,10502.2,Fish
Total fish and shellfish ,Rest of world,Million dollars,2021,9461.1,Fish
Total fish and shellfish ,Rest of world,Million dollars,2020,7665.9,Fish
Total fish and shellfish ,Rest of world,Million dollars,2019,7770.1,Fish
Total fish and shellfish ,Rest of world,Million dollars,2018,7430.7,Fish
Total fish and shellfish ,Rest of world,Million dollars,2017,7248.3,Fish
Total fish and shellfish ,Rest of world,Million dollars,2016,6610.7,Fish
Total fish and shellfish ,Rest of world,Million dollars,2015,6368.5,Fish
Total fish and shellfish ,Rest of world,Million dollars,2014,6687.1,Fish
Total fish and shellfish ,Rest of world,Million dollars,2013,6376.1,Fish
Total fish and shellfish ,Rest of world,Million dollars,2012,6403.9,Fish
Total fish and shellfish ,Rest of world,Million dollars,2011,6787.3,Fish
Total fish and shellfish ,Rest of world,Million dollars,2010,6369.1,Fish
Total fish and shellfish ,Rest of world,Million dollars,2009,5785.5,Fish
Total fish and shellfish ,Rest of world,Million dollars,2008,5851.2,Fish
Total fish and shellfish ,Rest of world,Million dollars,2007,5814.2,Fish
Total fish and shellfish ,Rest of world,Million dollars,2006,5738.8,Fish
Total fish and shellfish ,Rest of world,Million dollars,2005,5242.9,Fish
Total fish and shellfish ,Rest of world,Million dollars,2004,5031.9,Fish
Total fish and shellfish ,Rest of world,Million dollars,2003,4827.8,Fish
Total fish and shellfish ,Rest of world,Million dollars,2002,4701.6,Fish
Total fish and shellfish ,Rest of world,Million dollars,2001,5037.4,Fish
Total fish and shellfish ,Rest of world,Million dollars,2000,5581.9,Fish
Total fish and shellfish ,Rest of world,Million dollars,1999,5155,Fish
Total fish and shellfish ,World,Million dollars,2023,24849.3,Fish
Total fish and shellfish ,World,Million dollars,2022,29475.8,Fish
Total fish and shellfish ,World,Million dollars,2021,27764.2,Fish
Total fish and shellfish ,World,Million dollars,2020,21284.7,Fish
Total fish and shellfish ,World,Million dollars,2019,21799.2,Fish
Total fish and shellfish ,World,Million dollars,2018,22274,Fish
Total fish and shellfish ,World,Million dollars,2017,21326.2,Fish
Total fish and shellfish ,World,Million dollars,2016,19257.8,Fish
Total fish and shellfish ,World,Million dollars,2015,18513.6,Fish
Total fish and shellfish ,World,Million dollars,2014,20053.5,Fish
Total fish and shellfish ,World,Million dollars,2013,17784.3,Fish
Total fish and shellfish ,World,Million dollars,2012,16467.5,Fish
Total fish and shellfish ,World,Million dollars,2011,16459.4,Fish
Total fish and shellfish ,World,Million dollars,2010,14516.7,Fish
Total fish and shellfish ,World,Million dollars,2009,12933.9,Fish
Total fish and shellfish ,World,Million dollars,2008,13912,Fish
Total fish and shellfish ,World,Million dollars,2007,13434.6,Fish
Total fish and shellfish ,World,Million dollars,2006,13112.3,Fish
Total fish and shellfish ,World,Million dollars,2005,11840.2,Fish
Total fish and shellfish ,World,Million dollars,2004,11106.3,Fish
Total fish and shellfish ,World,Million dollars,2003,10859.9,Fish
Total fish and shellfish ,World,Million dollars,2002,9963.3,Fish
Total fish and shellfish ,World,Million dollars,2001,9663.3,Fish
Total fish and shellfish ,World,Million dollars,2000,9879.8,Fish
Total fish and shellfish ,World,Million dollars,1999,8859.8,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2023,2820,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2022,3086.4,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2021,3051.1,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2020,2729.3,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2019,2648.9,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2018,2718.8,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2017,2621.8,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2016,2553.5,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2015,2496.3,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2014,2450,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2013,2378.4,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2012,2361.5,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2011,2345.6,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2010,2342,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2009,2246.8,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2008,2250.4,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2007,2284.6,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2006,2313.5,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2005,2196,Fish
Total fish and shellfish ,World (quantity),"1,000 metric tons",2004,2116.7,Fish
