"category","country","unit","year","value","sheet"
"Crude vegetable oils","Spain","Million dollars","2011",0.1,"VegOils"
"Crude vegetable oils","Spain","Million dollars","2010",0,"VegOils"
"Crude vegetable oils","Spain","Million dollars","2009",0.1,"VegOils"
"Crude vegetable oils","Spain","Million dollars","2008",0.1,"VegOils"
"Crude vegetable oils","Spain","Million dollars","2007",0.1,"VegOils"
"Crude vegetable oils","Spain","Million dollars","2006",0.1,"VegOils"
"Crude vegetable oils","Spain","Million dollars","2005",0.1,"VegOils"
"Crude vegetable oils","Spain","Million dollars","2004",0,"VegOils"
"Crude vegetable oils","Spain","Million dollars","2003",0.1,"VegOils"
"Crude vegetable oils","Spain","Million dollars","2002",0,"VegOils"
"Crude vegetable oils","Spain","Million dollars","2001",0,"VegOils"
"Crude vegetable oils","Spain","Million dollars","2000",0,"VegOils"
"Crude vegetable oils","Spain","Million dollars","1999",0.1,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2023",86.9000000000001,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2022",277.2,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2021",126.7,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2020",116.6,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2019",42.1,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2018",55.6,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2017",53.8000000000001,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2016",38.1,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2015",103.6,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2014",71.5,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2013",83.9,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2012",44.6,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2011",43.3,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2010",40.9,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2009",27.8,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2008",58.9000000000001,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2007",41.6999999999999,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2006",50.4,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2005",28.3,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2004",138.6,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2003",23.6,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2002",22.8,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2001",12,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","2000",5.30000000000001,"VegOils"
"Crude vegetable oils","Rest of world","Million dollars","1999",6.69999999999999,"VegOils"
"Crude vegetable oils","World","Million dollars","2023",1682.4,"VegOils"
"Crude vegetable oils","World","Million dollars","2022",1546.8,"VegOils"
"Crude vegetable oils","World","Million dollars","2021",972.2,"VegOils"
"Crude vegetable oils","World","Million dollars","2020",510.8,"VegOils"
"Crude vegetable oils","World","Million dollars","2019",465.9,"VegOils"
"Crude vegetable oils","World","Million dollars","2018",612.6,"VegOils"
"Crude vegetable oils","World","Million dollars","2017",747.2,"VegOils"
"Crude vegetable oils","World","Million dollars","2016",751.8,"VegOils"
"Crude vegetable oils","World","Million dollars","2015",815.6,"VegOils"
"Crude vegetable oils","World","Million dollars","2014",908.4,"VegOils"
"Crude vegetable oils","World","Million dollars","2013",744,"VegOils"
"Crude vegetable oils","World","Million dollars","2012",893.1,"VegOils"
"Crude vegetable oils","World","Million dollars","2011",1307.2,"VegOils"
"Crude vegetable oils","World","Million dollars","2010",758,"VegOils"
"Crude vegetable oils","World","Million dollars","2009",691.4,"VegOils"
"Crude vegetable oils","World","Million dollars","2008",1093.2,"VegOils"
"Crude vegetable oils","World","Million dollars","2007",571.3,"VegOils"
"Crude vegetable oils","World","Million dollars","2006",409.3,"VegOils"
"Crude vegetable oils","World","Million dollars","2005",313.2,"VegOils"
"Crude vegetable oils","World","Million dollars","2004",408,"VegOils"
"Crude vegetable oils","World","Million dollars","2003",199.6,"VegOils"
"Crude vegetable oils","World","Million dollars","2002",207.2,"VegOils"
"Crude vegetable oils","World","Million dollars","2001",150.8,"VegOils"
"Crude vegetable oils","World","Million dollars","2000",210,"VegOils"
"Crude vegetable oils","World","Million dollars","1999",186.4,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2023",1291.5,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2022",952.3,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2021",670.4,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2020",566.6,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2019",531,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2018",601.3,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2017",734.2,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2016",793,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2015",844.8,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2014",891.1,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2013",711.4,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2012",706.2,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2011",935.5,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2010",827.9,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2009",826.5,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2008",910.9,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2007",710.8,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2006",694,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2005",517.9,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2004",628.4,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2003",413.1,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2002",475.8,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2001",413,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","2000",402.9,"VegOils"
"Crude vegetable oils","World (quantity)","1,000 metric tons","1999",269.8,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2023",3767.7,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2022",3299,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2021",2581.9,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2020",1504.5,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2019",1522.8,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2018",1477.6,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2017",1526.2,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2016",1348.9,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2015",1173,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2014",1162.5,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2013",1296.7,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2012",1422.5,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2011",1327.8,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2010",714.3,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2009",589.3,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2008",876.5,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2007",451.2,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2006",301.7,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2005",259.5,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2004",301.6,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2003",222.9,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2002",182.4,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2001",158.2,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","2000",158.2,"VegOils"
"Refined vegetable oils ","Canada","Million dollars","1999",196,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2023",2103,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2022",2859,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2021",1953.6,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2020",912.6,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2019",842.8,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2018",1000.5,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2017",1162.6,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2016",779.7,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2015",555.7,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2014",544.2,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2013",367.7,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2012",98.4,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2011",151,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2010",57.9,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2009",81,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2008",98.8,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2007",55.3,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2006",72.4,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2005",49.2,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2004",32.9,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2003",11.9,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2002",15.2,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2001",8.3,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","2000",39.4,"VegOils"
"Refined vegetable oils ","Indonesia","Million dollars","1999",44.2,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2023",803,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2022",683.1,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2021",551.8,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2020",527.9,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2019",496.9,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2018",555.6,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2017",581.5,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2016",563.9,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2015",533.2,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2014",542.1,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2013",557.7,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2012",530.5,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2011",520.6,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2010",490.5,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2009",526.9,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2008",629.6,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2007",583.4,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2006",629,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2005",566.9,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2004",484.6,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2003",365.7,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2002",318.3,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2001",275.5,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","2000",312.6,"VegOils"
"Refined vegetable oils ","Italy","Million dollars","1999",231,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2023",786.1,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2022",835.3,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2021",487.9,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2020",318.4,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2019",537.7,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2018",552.8,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2017",575.5,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2016",530.4,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2015",339.9,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2014",424.5,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2013",227.6,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2012",226.8,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2011",196,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2010",208.1,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2009",166.7,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2008",197.8,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2007",168.2,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2006",178.5,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2005",151,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2004",126.2,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2003",96.4,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2002",84.7,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2001",56,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","2000",63.7,"VegOils"
"Refined vegetable oils ","Spain","Million dollars","1999",56.7,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2023",340.6,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2022",287.3,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2021",209.2,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2020",205.7,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2019",145.9,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2018",136.4,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2017",103.9,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2016",97,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2015",66.7,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2014",59.5,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2013",61,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2012",58.1,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2011",49.3,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2010",23.3,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2009",20.7,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2008",40.7,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2007",31.7,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2006",26.1,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2005",21.3,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2004",18.8,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2003",12.7,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2002",8.7,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2001",8.6,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","2000",7.3,"VegOils"
"Refined vegetable oils ","Mexico","Million dollars","1999",5.9,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2023",278,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2022",117.7,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2021",84.5,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2020",56.6,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2019",54.8,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2018",109,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2017",69.3,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2016",23.1,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2015",18,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2014",16.4,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2013",98.6,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2012",14.6,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2011",5.7,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2010",21.5,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2009",23.9,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2008",14.5,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2007",42.1,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2006",41.7,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2005",55.7,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2004",27.9,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2003",35.2,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2002",12.1,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2001",22.2,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","2000",13,"VegOils"
"Refined vegetable oils ","Turkey","Million dollars","1999",27.9,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2023",1589.8,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2022",1827.1,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2021",1644.4,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2020",1643.3,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2019",1304.1,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2018",1565,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2017",1433.8,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2016",1424.6,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2015",1618.5,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2014",1585.9,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2013",1783.2,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2012",2074.8,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2011",2373.9,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2010",1550.9,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2009",1236.5,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2008",1727.1,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2007",1054.3,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2006",764,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2005",598.6,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2004",496,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2003",341.6,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2002",258.7,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2001",221.4,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","2000",256.2,"VegOils"
"Refined vegetable oils ","Rest of world","Million dollars","1999",290.3,"VegOils"
"Refined vegetable oils ","World","Million dollars","2023",9668.2,"VegOils"
"Refined vegetable oils ","World","Million dollars","2022",9908.5,"VegOils"
"Refined vegetable oils ","World","Million dollars","2021",7513.3,"VegOils"
"Refined vegetable oils ","World","Million dollars","2020",5169,"VegOils"
"Refined vegetable oils ","World","Million dollars","2019",4905,"VegOils"
"Refined vegetable oils ","World","Million dollars","2018",5396.9,"VegOils"
"Refined vegetable oils ","World","Million dollars","2017",5452.8,"VegOils"
"Refined vegetable oils ","World","Million dollars","2016",4767.6,"VegOils"
"Refined vegetable oils ","World","Million dollars","2015",4305,"VegOils"
"Refined vegetable oils ","World","Million dollars","2014",4335.1,"VegOils"
"Refined vegetable oils ","World","Million dollars","2013",4392.5,"VegOils"
"Refined vegetable oils ","World","Million dollars","2012",4425.7,"VegOils"
"Refined vegetable oils ","World","Million dollars","2011",4624.3,"VegOils"
"Refined vegetable oils ","World","Million dollars","2010",3066.5,"VegOils"
"Refined vegetable oils ","World","Million dollars","2009",2645,"VegOils"
"Refined vegetable oils ","World","Million dollars","2008",3585,"VegOils"
"Refined vegetable oils ","World","Million dollars","2007",2386.2,"VegOils"
"Refined vegetable oils ","World","Million dollars","2006",2013.4,"VegOils"
"Refined vegetable oils ","World","Million dollars","2005",1702.2,"VegOils"
"Refined vegetable oils ","World","Million dollars","2004",1488,"VegOils"
"Refined vegetable oils ","World","Million dollars","2003",1086.4,"VegOils"
"Refined vegetable oils ","World","Million dollars","2002",880.1,"VegOils"
"Refined vegetable oils ","World","Million dollars","2001",750.2,"VegOils"
"Refined vegetable oils ","World","Million dollars","2000",850.4,"VegOils"
"Refined vegetable oils ","World","Million dollars","1999",852,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2023",5313.6,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2022",4813.9,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2021",4695.7,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2020",4322.8,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2019",4424.9,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2018",4266.2,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2017",4140.8,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2016",3930.4,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2015",3487.8,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2014",3245.3,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2013",3317.1,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2012",3032.9,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2011",2990.1,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2010",2535.7,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2009",2366,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2008",2357,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2007",1980.6,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2006",1773.9,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2005",1466.2,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2004",1288.9,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2003",1100.8,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2002",1144.3,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2001",1041.5,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","2000",1012.5,"VegOils"
"Refined vegetable oils ","World (quantity)","1,000 metric tons","1999",943,"VegOils"
"Olive oil","Italy","Million dollars","2023",706.7,"VegOils"
"Olive oil","Italy","Million dollars","2022",609.6,"VegOils"
"Olive oil","Italy","Million dollars","2021",511.3,"VegOils"
"Olive oil","Italy","Million dollars","2020",505.2,"VegOils"
"Olive oil","Italy","Million dollars","2019",478.9,"VegOils"
"Olive oil","Italy","Million dollars","2018",537.3,"VegOils"
"Olive oil","Italy","Million dollars","2017",561.8,"VegOils"
"Olive oil","Italy","Million dollars","2016",547.6,"VegOils"
"Olive oil","Italy","Million dollars","2015",510.9,"VegOils"
"Olive oil","Italy","Million dollars","2014",522.3,"VegOils"
"Olive oil","Italy","Million dollars","2013",540,"VegOils"
"Olive oil","Italy","Million dollars","2012",514.1,"VegOils"
"Olive oil","Italy","Million dollars","2011",504.1,"VegOils"
"Olive oil","Italy","Million dollars","2010",478.1,"VegOils"
"Olive oil","Italy","Million dollars","2009",517.3,"VegOils"
"Olive oil","Italy","Million dollars","2008",618.9,"VegOils"
"Olive oil","Italy","Million dollars","2007",575.4,"VegOils"
"Olive oil","Italy","Million dollars","2006",618.6,"VegOils"
"Olive oil","Italy","Million dollars","2005",561,"VegOils"
"Olive oil","Italy","Million dollars","2004",480.3,"VegOils"
"Olive oil","Italy","Million dollars","2003",361.7,"VegOils"
"Olive oil","Italy","Million dollars","2002",315.8,"VegOils"
"Olive oil","Italy","Million dollars","2001",273.6,"VegOils"
"Olive oil","Italy","Million dollars","2000",310.5,"VegOils"
"Olive oil","Italy","Million dollars","1999",229.9,"VegOils"
"Olive oil","Spain","Million dollars","2023",706.1,"VegOils"
"Olive oil","Spain","Million dollars","2022",700.8,"VegOils"
"Olive oil","Spain","Million dollars","2021",379.3,"VegOils"
"Olive oil","Spain","Million dollars","2020",228,"VegOils"
"Olive oil","Spain","Million dollars","2019",476.8,"VegOils"
"Olive oil","Spain","Million dollars","2018",500.3,"VegOils"
"Olive oil","Spain","Million dollars","2017",547.7,"VegOils"
"Olive oil","Spain","Million dollars","2016",511.5,"VegOils"
"Olive oil","Spain","Million dollars","2015",323.4,"VegOils"
"Olive oil","Spain","Million dollars","2014",412.3,"VegOils"
"Olive oil","Spain","Million dollars","2013",216.8,"VegOils"
"Olive oil","Spain","Million dollars","2012",220.5,"VegOils"
"Olive oil","Spain","Million dollars","2011",191,"VegOils"
"Olive oil","Spain","Million dollars","2010",205.1,"VegOils"
"Olive oil","Spain","Million dollars","2009",164,"VegOils"
"Olive oil","Spain","Million dollars","2008",192.1,"VegOils"
"Olive oil","Spain","Million dollars","2007",163.9,"VegOils"
"Olive oil","Spain","Million dollars","2006",175.3,"VegOils"
"Olive oil","Spain","Million dollars","2005",148.7,"VegOils"
"Olive oil","Spain","Million dollars","2004",124,"VegOils"
"Olive oil","Spain","Million dollars","2003",95.1,"VegOils"
"Olive oil","Spain","Million dollars","2002",83.6,"VegOils"
"Olive oil","Spain","Million dollars","2001",54.7,"VegOils"
"Olive oil","Spain","Million dollars","2000",63.2,"VegOils"
"Olive oil","Spain","Million dollars","1999",56,"VegOils"
"Olive oil","Tunisia","Million dollars","2023",215.8,"VegOils"
"Olive oil","Tunisia","Million dollars","2022",193.9,"VegOils"
"Olive oil","Tunisia","Million dollars","2021",225.5,"VegOils"
"Olive oil","Tunisia","Million dollars","2020",270.7,"VegOils"
"Olive oil","Tunisia","Million dollars","2019",97,"VegOils"
"Olive oil","Tunisia","Million dollars","2018",180.3,"VegOils"
"Olive oil","Tunisia","Million dollars","2017",61.8,"VegOils"
"Olive oil","Tunisia","Million dollars","2016",76.2,"VegOils"
"Olive oil","Tunisia","Million dollars","2015",185.2,"VegOils"
"Olive oil","Tunisia","Million dollars","2014",48.4,"VegOils"
"Olive oil","Tunisia","Million dollars","2013",106.5,"VegOils"
"Olive oil","Tunisia","Million dollars","2012",100.7,"VegOils"
"Olive oil","Tunisia","Million dollars","2011",73.6,"VegOils"
"Olive oil","Tunisia","Million dollars","2010",80,"VegOils"
"Olive oil","Tunisia","Million dollars","2009",97.1,"VegOils"
"Olive oil","Tunisia","Million dollars","2008",96.9,"VegOils"
"Olive oil","Tunisia","Million dollars","2007",65.7,"VegOils"
"Olive oil","Tunisia","Million dollars","2006",56.1,"VegOils"
"Olive oil","Tunisia","Million dollars","2005",20.4,"VegOils"
"Olive oil","Tunisia","Million dollars","2004",39.3,"VegOils"
"Olive oil","Tunisia","Million dollars","2003",4.1,"VegOils"
"Olive oil","Tunisia","Million dollars","2002",2.9,"VegOils"
"Olive oil","Tunisia","Million dollars","2001",8.9,"VegOils"
"Olive oil","Tunisia","Million dollars","2000",9.5,"VegOils"
"Olive oil","Tunisia","Million dollars","1999",4.1,"VegOils"
